cliente_id,data_acionamento,canal,contato_efetivo,promessa_pagamento
4384,2026-01-29 21:49:12.868339,Telefone,1,1
5573,2025-12-21 21:49:12.868415,WhatsApp,0,0
8533,2026-01-06 21:49:12.868386,Telefone,0,0
660,2026-01-23 21:49:12.868348,WhatsApp,0,0
186,2025-12-10 21:49:12.868437,Telefone,1,1
2077,2026-02-21 21:49:12.867640,Telefone,0,0
1432,2026-01-23 21:49:12.868348,WhatsApp,0,0
747,2025-12-10 21:49:12.868437,Telefone,1,0
3835,2026-01-31 21:49:12.868333,Telefone,0,0
8725,2025-12-15 21:49:12.868430,Telefone,1,0
7057,2025-12-04 21:49:12.868444,WhatsApp,1,1
7260,2026-02-23 21:49:12.867633,Telefone,1,1
2976,2026-02-27 21:49:12.867618,Telefone,1,0
6316,2026-02-26 21:49:12.867622,Telefone,1,1
4210,2026-01-26 21:49:12.868344,Telefone,0,0
9314,2026-02-25 21:49:12.867628,Telefone,0,0
7423,2026-01-02 21:49:12.868392,WhatsApp,0,0
3094,2026-01-07 21:49:12.868385,Telefone,0,0
9337,2025-12-10 21:49:12.868437,Telefone,1,0
8403,2026-01-19 21:49:12.868357,Telefone,0,0
3774,2025-12-11 21:49:12.868435,WhatsApp,1,0
2864,2026-02-10 21:49:12.867677,Telefone,1,0
7816,2026-01-02 21:49:12.868392,Telefone,0,0
2434,2026-01-19 21:49:12.868357,Telefone,0,0
7452,2026-01-08 21:49:12.868383,Telefone,1,1
1924,2025-12-12 21:49:12.868434,Telefone,1,0
641,2026-01-31 21:49:12.868333,Telefone,0,0
9807,2025-12-08 21:49:12.868439,WhatsApp,0,0
1485,2025-12-18 21:49:12.868422,Telefone,1,1
5855,2026-01-01 21:49:12.868393,WhatsApp,1,0
3793,2025-12-13 21:49:12.868433,WhatsApp,0,0
1926,2025-12-20 21:49:12.868417,Telefone,0,0
1332,2026-02-08 21:49:12.867682,Telefone,1,1
5453,2026-02-08 21:49:12.867682,Telefone,0,0
6334,2026-01-10 21:49:12.868378,Telefone,0,0
7158,2026-02-28 21:49:12.867612,WhatsApp,0,0
2141,2026-01-13 21:49:12.868371,WhatsApp,1,0
7576,2025-12-23 21:49:12.868410,WhatsApp,0,0
1644,2026-02-11 21:49:12.867675,Telefone,0,0
6860,2025-12-14 21:49:12.868431,Telefone,1,0
5098,2026-02-01 21:49:12.867714,Telefone,1,0
5903,2026-01-30 21:49:12.868337,Telefone,1,1
8191,2025-12-23 21:49:12.868410,WhatsApp,0,0
3711,2026-01-31 21:49:12.868333,Telefone,1,1
9988,2026-02-15 21:49:12.867665,Telefone,1,1
9870,2026-02-02 21:49:12.867696,Telefone,0,0
2753,2026-02-09 21:49:12.867679,Telefone,1,0
9596,2026-01-22 21:49:12.868350,WhatsApp,0,0
6194,2026-02-03 21:49:12.867694,Telefone,0,0
8431,2025-12-14 21:49:12.868431,Telefone,1,1
7403,2025-12-08 21:49:12.868439,WhatsApp,0,0
319,2026-02-23 21:49:12.867633,WhatsApp,1,0
8754,2025-12-28 21:49:12.868398,WhatsApp,0,0
5213,2026-02-01 21:49:12.867714,WhatsApp,0,0
3414,2026-01-04 21:49:12.868389,WhatsApp,0,0
6386,2026-03-01 21:49:12.867589,WhatsApp,0,0
2660,2026-02-07 21:49:12.867684,WhatsApp,1,0
1508,2026-01-13 21:49:12.868371,Telefone,0,0
7090,2025-12-24 21:49:12.868408,Telefone,1,1
4962,2026-02-19 21:49:12.867653,Telefone,1,1
2021,2026-02-26 21:49:12.867622,Telefone,0,0
155,2026-02-17 21:49:12.867660,Telefone,1,0
8734,2025-12-17 21:49:12.868424,Telefone,0,0
7379,2026-02-04 21:49:12.867692,WhatsApp,1,0
7893,2025-12-27 21:49:12.868402,Telefone,0,0
1605,2026-01-13 21:49:12.868371,WhatsApp,0,0
9877,2026-01-17 21:49:12.868362,WhatsApp,1,1
2537,2026-01-24 21:49:12.868347,Telefone,1,0
9472,2025-12-26 21:49:12.868403,WhatsApp,0,0
2900,2026-01-04 21:49:12.868389,Telefone,0,0
5862,2025-12-21 21:49:12.868415,Telefone,0,0
5279,2025-12-27 21:49:12.868402,WhatsApp,0,0
869,2026-01-08 21:49:12.868383,Telefone,1,1
3014,2026-02-02 21:49:12.867696,WhatsApp,1,0
3311,2025-12-04 21:49:12.868444,WhatsApp,1,1
683,2026-02-27 21:49:12.867618,WhatsApp,0,0
1462,2026-01-07 21:49:12.868385,WhatsApp,0,0
3830,2026-02-21 21:49:12.867640,Telefone,1,0
146,2026-01-18 21:49:12.868359,Telefone,0,0
1975,2025-12-12 21:49:12.868434,Telefone,1,0
5628,2025-12-28 21:49:12.868398,WhatsApp,0,0
1821,2026-02-28 21:49:12.867612,Telefone,0,0
6268,2025-12-31 21:49:12.868395,WhatsApp,1,0
7869,2026-02-26 21:49:12.867622,Telefone,1,0
6963,2026-01-18 21:49:12.868359,Telefone,1,1
6476,2026-02-20 21:49:12.867645,Telefone,0,0
8797,2025-12-20 21:49:12.868417,WhatsApp,1,0
6333,2026-01-15 21:49:12.868366,Telefone,0,0
1607,2026-02-17 21:49:12.867660,Telefone,1,0
4240,2026-02-12 21:49:12.867673,WhatsApp,1,1
1548,2026-02-18 21:49:12.867658,Telefone,0,0
6974,2026-02-10 21:49:12.867677,Telefone,0,0
2773,2025-12-30 21:49:12.868396,Telefone,1,0
1988,2026-01-23 21:49:12.868348,Telefone,0,0
9578,2025-12-27 21:49:12.868402,Telefone,0,0
2897,2026-02-01 21:49:12.867714,Telefone,0,0
6976,2026-02-08 21:49:12.867682,Telefone,1,1
8175,2025-12-29 21:49:12.868397,Telefone,0,0
9138,2026-02-04 21:49:12.867692,WhatsApp,0,0
9498,2026-03-02 21:49:12.866965,Telefone,1,1
6583,2025-12-22 21:49:12.868413,WhatsApp,0,0
8351,2025-12-27 21:49:12.868402,Telefone,1,0
6014,2026-02-08 21:49:12.867682,Telefone,1,0
1351,2026-02-02 21:49:12.867696,Telefone,1,1
7685,2026-02-17 21:49:12.867660,Telefone,1,1
7058,2026-01-02 21:49:12.868392,WhatsApp,0,0
9847,2026-01-19 21:49:12.868357,Telefone,1,1
7986,2026-02-26 21:49:12.867622,WhatsApp,0,0
5876,2025-12-18 21:49:12.868422,WhatsApp,0,0
7281,2026-01-29 21:49:12.868339,Telefone,0,0
3031,2025-12-23 21:49:12.868410,Telefone,1,0
676,2026-02-24 21:49:12.867630,Telefone,1,0
369,2026-01-17 21:49:12.868362,WhatsApp,1,0
6771,2026-02-21 21:49:12.867640,WhatsApp,0,0
9396,2025-12-09 21:49:12.868438,WhatsApp,0,0
3361,2025-12-20 21:49:12.868417,Telefone,1,0
1472,2026-02-14 21:49:12.867668,WhatsApp,1,0
5352,2026-02-25 21:49:12.867628,Telefone,1,0
1349,2026-01-07 21:49:12.868385,WhatsApp,1,1
3017,2026-03-02 21:49:12.866965,Telefone,1,0
670,2026-02-20 21:49:12.867645,Telefone,1,0
5728,2026-02-14 21:49:12.867668,Telefone,0,0
1255,2026-01-05 21:49:12.868388,WhatsApp,0,0
2009,2026-01-23 21:49:12.868348,Telefone,1,1
827,2025-12-20 21:49:12.868417,Telefone,0,0
2312,2026-02-15 21:49:12.867665,Telefone,1,1
8642,2026-01-09 21:49:12.868380,WhatsApp,0,0
8741,2026-02-26 21:49:12.867622,Telefone,0,0
1635,2026-02-23 21:49:12.867633,Telefone,1,0
7909,2025-12-20 21:49:12.868417,Telefone,0,0
3670,2026-01-04 21:49:12.868389,Telefone,0,0
9831,2026-02-18 21:49:12.867658,WhatsApp,1,1
4720,2026-02-28 21:49:12.867612,WhatsApp,1,1
4449,2026-02-04 21:49:12.867692,Telefone,0,0
1008,2026-01-12 21:49:12.868373,Telefone,1,1
1011,2026-01-08 21:49:12.868383,Telefone,1,1
7665,2026-01-06 21:49:12.868386,WhatsApp,1,0
2801,2026-02-11 21:49:12.867675,WhatsApp,0,0
8502,2026-02-18 21:49:12.867658,WhatsApp,1,1
7728,2025-12-05 21:49:12.868443,Telefone,1,0
7529,2026-01-12 21:49:12.868373,Telefone,0,0
8348,2025-12-05 21:49:12.868443,WhatsApp,0,0
9829,2025-12-09 21:49:12.868438,Telefone,1,0
5058,2026-02-04 21:49:12.867692,Telefone,0,0
4462,2026-02-13 21:49:12.867671,Telefone,1,0
3153,2026-02-03 21:49:12.867694,Telefone,0,0
7808,2026-01-04 21:49:12.868389,Telefone,1,0
7839,2026-01-30 21:49:12.868337,WhatsApp,1,1
3131,2026-02-24 21:49:12.867630,Telefone,1,0
9453,2026-02-16 21:49:12.867663,WhatsApp,1,1
4568,2025-12-15 21:49:12.868430,Telefone,0,0
5535,2026-01-27 21:49:12.868343,Telefone,0,0
4470,2026-01-10 21:49:12.868378,Telefone,1,1
3381,2026-01-22 21:49:12.868350,Telefone,1,1
1631,2026-01-12 21:49:12.868373,WhatsApp,1,0
9338,2025-12-03 21:49:12.868445,WhatsApp,1,1
6777,2025-12-04 21:49:12.868444,WhatsApp,0,0
36,2025-12-23 21:49:12.868410,WhatsApp,0,0
725,2026-02-04 21:49:12.867692,Telefone,0,0
9669,2026-01-30 21:49:12.868337,Telefone,1,0
2507,2026-02-19 21:49:12.867653,WhatsApp,1,1
3298,2026-01-02 21:49:12.868392,WhatsApp,1,0
891,2026-02-01 21:49:12.867714,WhatsApp,0,0
1401,2026-02-07 21:49:12.867684,WhatsApp,0,0
7920,2025-12-05 21:49:12.868443,Telefone,0,0
9219,2025-12-07 21:49:12.868440,WhatsApp,0,0
4102,2026-02-27 21:49:12.867618,Telefone,0,0
7572,2025-12-10 21:49:12.868437,Telefone,0,0
2661,2025-12-04 21:49:12.868444,Telefone,1,0
5959,2026-02-26 21:49:12.867622,WhatsApp,0,0
3750,2026-02-27 21:49:12.867618,Telefone,0,0
8868,2026-02-22 21:49:12.867636,WhatsApp,1,1
8710,2026-01-11 21:49:12.868375,Telefone,1,0
4480,2026-01-22 21:49:12.868350,Telefone,1,1
7106,2026-01-09 21:49:12.868380,Telefone,1,1
6634,2025-12-21 21:49:12.868415,Telefone,0,0
6695,2025-12-18 21:49:12.868422,WhatsApp,0,0
5395,2026-01-30 21:49:12.868337,Telefone,1,1
4704,2026-01-13 21:49:12.868371,Telefone,1,0
8354,2026-02-26 21:49:12.867622,Telefone,0,0
601,2026-01-30 21:49:12.868337,Telefone,0,0
9752,2026-02-26 21:49:12.867622,WhatsApp,0,0
8857,2025-12-28 21:49:12.868398,Telefone,1,1
4958,2025-12-23 21:49:12.868410,Telefone,1,0
6174,2026-02-06 21:49:12.867687,WhatsApp,1,0
4577,2026-02-04 21:49:12.867692,Telefone,1,0
4317,2025-12-15 21:49:12.868430,Telefone,1,0
7734,2025-12-20 21:49:12.868417,Telefone,0,0
6264,2026-02-03 21:49:12.867694,Telefone,1,1
9965,2025-12-05 21:49:12.868443,Telefone,0,0
6013,2025-12-30 21:49:12.868396,Telefone,0,0
7941,2025-12-20 21:49:12.868417,Telefone,1,0
6658,2026-01-26 21:49:12.868344,Telefone,0,0
1391,2026-01-06 21:49:12.868386,Telefone,1,1
7248,2026-01-28 21:49:12.868341,Telefone,0,0
7527,2025-12-26 21:49:12.868403,Telefone,1,0
4287,2026-02-10 21:49:12.867677,WhatsApp,0,0
9910,2026-01-23 21:49:12.868348,Telefone,1,0
1958,2026-01-25 21:49:12.868345,Telefone,1,0
9852,2026-01-20 21:49:12.868355,Telefone,0,0
3089,2026-01-26 21:49:12.868344,Telefone,0,0
5190,2025-12-27 21:49:12.868402,Telefone,0,0
1828,2026-02-14 21:49:12.867668,Telefone,0,0
9309,2026-01-08 21:49:12.868383,Telefone,1,1
2006,2026-02-02 21:49:12.867696,Telefone,0,0
1162,2026-02-06 21:49:12.867687,Telefone,1,0
6591,2026-02-10 21:49:12.867677,WhatsApp,1,0
168,2026-02-12 21:49:12.867673,WhatsApp,0,0
8481,2026-02-02 21:49:12.867696,WhatsApp,1,1
1038,2026-02-28 21:49:12.867612,WhatsApp,1,0
6199,2025-12-17 21:49:12.868424,Telefone,1,0
4824,2026-01-07 21:49:12.868385,WhatsApp,0,0
7529,2026-01-11 21:49:12.868375,Telefone,0,0
3974,2025-12-03 21:49:12.868445,Telefone,0,0
9377,2026-01-23 21:49:12.868348,Telefone,0,0
9675,2026-01-31 21:49:12.868333,Telefone,0,0
200,2025-12-21 21:49:12.868415,Telefone,0,0
8527,2026-01-27 21:49:12.868343,Telefone,0,0
3414,2025-12-24 21:49:12.868408,Telefone,0,0
179,2026-02-04 21:49:12.867692,Telefone,0,0
8642,2026-02-05 21:49:12.867689,Telefone,0,0
1725,2026-02-04 21:49:12.867692,Telefone,0,0
1180,2026-02-18 21:49:12.867658,WhatsApp,1,1
4836,2026-02-08 21:49:12.867682,Telefone,1,1
868,2025-12-28 21:49:12.868398,Telefone,0,0
978,2025-12-14 21:49:12.868431,Telefone,0,0
3641,2025-12-16 21:49:12.868426,WhatsApp,1,0
8858,2025-12-24 21:49:12.868408,WhatsApp,1,1
783,2025-12-03 21:49:12.868445,Telefone,0,0
4298,2025-12-22 21:49:12.868413,WhatsApp,1,0
8039,2026-02-09 21:49:12.867679,WhatsApp,0,0
6733,2025-12-20 21:49:12.868417,Telefone,0,0
9680,2026-03-02 21:49:12.866965,Telefone,0,0
3551,2026-02-16 21:49:12.867663,Telefone,1,0
8001,2026-01-09 21:49:12.868380,Telefone,1,0
7537,2025-12-26 21:49:12.868403,WhatsApp,1,0
3451,2025-12-23 21:49:12.868410,Telefone,0,0
8315,2026-02-26 21:49:12.867622,Telefone,0,0
6198,2025-12-25 21:49:12.868406,Telefone,0,0
5591,2026-01-06 21:49:12.868386,WhatsApp,1,0
7374,2026-02-06 21:49:12.867687,Telefone,1,0
6311,2025-12-18 21:49:12.868422,Telefone,1,1
5086,2025-12-31 21:49:12.868395,Telefone,0,0
960,2026-01-19 21:49:12.868357,Telefone,0,0
5131,2026-02-17 21:49:12.867660,Telefone,0,0
9599,2025-12-04 21:49:12.868444,WhatsApp,0,0
4605,2026-01-10 21:49:12.868378,Telefone,0,0
8756,2026-02-04 21:49:12.867692,Telefone,1,1
725,2026-01-10 21:49:12.868378,Telefone,0,0
7222,2026-03-02 21:49:12.866965,WhatsApp,1,0
8439,2026-01-16 21:49:12.868364,WhatsApp,1,1
2629,2026-02-26 21:49:12.867622,Telefone,1,1
6284,2025-12-31 21:49:12.868395,WhatsApp,1,1
8597,2026-01-06 21:49:12.868386,Telefone,0,0
1248,2025-12-29 21:49:12.868397,Telefone,0,0
2395,2026-02-10 21:49:12.867677,Telefone,0,0
4959,2025-12-27 21:49:12.868402,Telefone,0,0
6518,2026-01-17 21:49:12.868362,Telefone,1,1
1228,2026-01-02 21:49:12.868392,Telefone,1,0
8825,2026-02-13 21:49:12.867671,WhatsApp,0,0
6436,2026-02-16 21:49:12.867663,Telefone,0,0
6421,2026-01-16 21:49:12.868364,Telefone,0,0
6143,2026-01-29 21:49:12.868339,Telefone,1,0
8851,2026-02-20 21:49:12.867645,Telefone,1,1
7505,2026-01-11 21:49:12.868375,Telefone,0,0
1124,2026-02-02 21:49:12.867696,Telefone,1,1
6301,2026-02-23 21:49:12.867633,Telefone,0,0
9076,2025-12-28 21:49:12.868398,Telefone,1,1
8889,2026-02-01 21:49:12.867714,WhatsApp,1,1
8907,2026-01-09 21:49:12.868380,Telefone,1,0
6291,2025-12-19 21:49:12.868419,WhatsApp,0,0
3990,2026-02-25 21:49:12.867628,Telefone,0,0
242,2026-01-17 21:49:12.868362,Telefone,1,1
4275,2025-12-30 21:49:12.868396,Telefone,1,1
2228,2026-03-02 21:49:12.866965,Telefone,0,0
7025,2026-02-22 21:49:12.867636,Telefone,1,1
9532,2026-01-12 21:49:12.868373,Telefone,1,0
9936,2026-01-10 21:49:12.868378,WhatsApp,1,0
6353,2026-01-07 21:49:12.868385,Telefone,0,0
7656,2026-02-15 21:49:12.867665,WhatsApp,1,0
7415,2026-02-28 21:49:12.867612,WhatsApp,0,0
9653,2026-01-20 21:49:12.868355,Telefone,1,0
6687,2026-03-01 21:49:12.867589,Telefone,1,1
8579,2026-01-02 21:49:12.868392,Telefone,1,0
5401,2025-12-21 21:49:12.868415,WhatsApp,1,0
1442,2026-02-13 21:49:12.867671,WhatsApp,1,0
8993,2026-01-01 21:49:12.868393,Telefone,1,1
607,2026-01-03 21:49:12.868391,WhatsApp,1,1
3110,2026-02-28 21:49:12.867612,Telefone,0,0
366,2026-02-25 21:49:12.867628,Telefone,1,0
7344,2026-02-18 21:49:12.867658,Telefone,0,0
4042,2026-02-16 21:49:12.867663,Telefone,0,0
9177,2025-12-07 21:49:12.868440,Telefone,1,1
1125,2025-12-10 21:49:12.868437,WhatsApp,0,0
7997,2026-01-18 21:49:12.868359,WhatsApp,1,1
8683,2026-02-23 21:49:12.867633,Telefone,0,0
3645,2025-12-15 21:49:12.868430,Telefone,1,0
4225,2025-12-06 21:49:12.868441,WhatsApp,1,1
2027,2026-02-06 21:49:12.867687,Telefone,1,0
21,2026-01-29 21:49:12.868339,Telefone,0,0
8220,2025-12-28 21:49:12.868398,Telefone,1,0
5019,2025-12-28 21:49:12.868398,Telefone,0,0
7072,2026-02-14 21:49:12.867668,WhatsApp,1,1
1454,2025-12-11 21:49:12.868435,Telefone,1,0
5257,2026-01-10 21:49:12.868378,Telefone,1,0
6462,2025-12-04 21:49:12.868444,Telefone,0,0
4836,2026-02-16 21:49:12.867663,WhatsApp,1,0
5987,2026-01-11 21:49:12.868375,Telefone,0,0
1476,2025-12-31 21:49:12.868395,WhatsApp,0,0
936,2026-01-02 21:49:12.868392,Telefone,1,0
8427,2026-01-06 21:49:12.868386,Telefone,0,0
35,2026-02-01 21:49:12.867714,WhatsApp,0,0
8531,2025-12-20 21:49:12.868417,WhatsApp,1,1
3526,2025-12-04 21:49:12.868444,Telefone,0,0
9695,2026-01-28 21:49:12.868341,Telefone,1,0
5979,2026-01-22 21:49:12.868350,WhatsApp,0,0
7808,2026-02-20 21:49:12.867645,Telefone,1,1
706,2025-12-14 21:49:12.868431,WhatsApp,1,0
4848,2026-02-02 21:49:12.867696,Telefone,0,0
4345,2026-02-20 21:49:12.867645,Telefone,1,1
9317,2026-03-02 21:49:12.866965,Telefone,1,1
5335,2025-12-12 21:49:12.868434,Telefone,0,0
7468,2025-12-18 21:49:12.868422,WhatsApp,0,0
9792,2026-02-02 21:49:12.867696,WhatsApp,1,0
4531,2025-12-30 21:49:12.868396,Telefone,0,0
239,2025-12-17 21:49:12.868424,Telefone,1,0
9340,2026-01-03 21:49:12.868391,WhatsApp,0,0
4245,2026-01-26 21:49:12.868344,Telefone,1,0
2105,2026-02-16 21:49:12.867663,Telefone,1,0
3669,2025-12-20 21:49:12.868417,WhatsApp,1,0
4632,2025-12-04 21:49:12.868444,Telefone,0,0
2163,2026-01-02 21:49:12.868392,WhatsApp,1,0
6475,2026-02-16 21:49:12.867663,Telefone,1,0
4462,2026-01-28 21:49:12.868341,WhatsApp,1,0
3566,2025-12-31 21:49:12.868395,Telefone,1,0
5369,2026-02-15 21:49:12.867665,Telefone,0,0
2934,2026-02-08 21:49:12.867682,Telefone,0,0
3109,2026-01-29 21:49:12.868339,WhatsApp,1,1
465,2026-01-30 21:49:12.868337,WhatsApp,0,0
5341,2026-02-15 21:49:12.867665,WhatsApp,1,0
2921,2025-12-14 21:49:12.868431,WhatsApp,0,0
811,2025-12-08 21:49:12.868439,WhatsApp,1,0
5910,2026-02-03 21:49:12.867694,Telefone,0,0
5979,2026-02-17 21:49:12.867660,Telefone,1,1
6630,2026-02-10 21:49:12.867677,WhatsApp,0,0
399,2025-12-05 21:49:12.868443,Telefone,1,0
7701,2025-12-22 21:49:12.868413,Telefone,1,0
1076,2026-01-31 21:49:12.868333,WhatsApp,1,0
7599,2026-02-09 21:49:12.867679,WhatsApp,1,1
1863,2026-02-06 21:49:12.867687,Telefone,1,0
886,2026-01-16 21:49:12.868364,WhatsApp,1,0
5539,2026-01-20 21:49:12.868355,Telefone,1,0
2567,2026-02-27 21:49:12.867618,Telefone,1,0
1674,2026-01-29 21:49:12.868339,Telefone,1,1
5260,2025-12-03 21:49:12.868445,Telefone,1,0
6491,2026-01-08 21:49:12.868383,Telefone,0,0
1692,2026-02-02 21:49:12.867696,WhatsApp,1,1
4154,2026-01-15 21:49:12.868366,Telefone,0,0
658,2025-12-23 21:49:12.868410,Telefone,1,0
3257,2025-12-10 21:49:12.868437,Telefone,1,0
6322,2026-01-06 21:49:12.868386,Telefone,1,0
4055,2026-02-06 21:49:12.867687,WhatsApp,0,0
9703,2026-01-04 21:49:12.868389,Telefone,0,0
5247,2025-12-19 21:49:12.868419,Telefone,0,0
9261,2026-01-14 21:49:12.868369,Telefone,0,0
6334,2026-01-11 21:49:12.868375,WhatsApp,1,0
9578,2025-12-19 21:49:12.868419,WhatsApp,0,0
2615,2025-12-13 21:49:12.868433,Telefone,1,1
772,2026-02-16 21:49:12.867663,WhatsApp,0,0
2575,2026-01-16 21:49:12.868364,Telefone,0,0
2197,2026-01-08 21:49:12.868383,Telefone,1,0
7934,2026-01-08 21:49:12.868383,Telefone,1,1
6358,2025-12-14 21:49:12.868431,Telefone,0,0
4716,2025-12-28 21:49:12.868398,WhatsApp,0,0
1998,2025-12-31 21:49:12.868395,Telefone,0,0
2083,2025-12-23 21:49:12.868410,WhatsApp,1,0
8964,2026-01-10 21:49:12.868378,Telefone,1,0
6364,2026-02-12 21:49:12.867673,Telefone,1,0
1164,2026-01-19 21:49:12.868357,WhatsApp,0,0
6942,2026-02-25 21:49:12.867628,Telefone,0,0
6409,2025-12-25 21:49:12.868406,WhatsApp,1,0
4883,2026-02-21 21:49:12.867640,WhatsApp,0,0
5057,2026-01-19 21:49:12.868357,Telefone,1,0
3694,2026-01-07 21:49:12.868385,WhatsApp,1,1
5677,2026-02-22 21:49:12.867636,WhatsApp,1,0
773,2025-12-28 21:49:12.868398,WhatsApp,1,1
724,2026-01-11 21:49:12.868375,WhatsApp,0,0
1219,2025-12-30 21:49:12.868396,Telefone,0,0
706,2026-01-06 21:49:12.868386,Telefone,0,0
9474,2025-12-12 21:49:12.868434,WhatsApp,0,0
4538,2026-02-19 21:49:12.867653,Telefone,0,0
611,2026-01-16 21:49:12.868364,Telefone,0,0
9924,2026-02-15 21:49:12.867665,WhatsApp,1,0
5055,2025-12-15 21:49:12.868430,Telefone,0,0
9845,2025-12-23 21:49:12.868410,Telefone,0,0
7976,2026-01-15 21:49:12.868366,WhatsApp,0,0
9094,2026-01-02 21:49:12.868392,Telefone,0,0
4047,2026-01-05 21:49:12.868388,Telefone,0,0
8037,2025-12-30 21:49:12.868396,WhatsApp,1,0
7532,2026-02-01 21:49:12.867714,WhatsApp,0,0
7315,2025-12-03 21:49:12.868445,Telefone,1,0
8363,2025-12-09 21:49:12.868438,Telefone,0,0
7881,2026-02-26 21:49:12.867622,WhatsApp,1,0
7123,2026-02-16 21:49:12.867663,Telefone,1,0
2400,2026-01-31 21:49:12.868333,Telefone,0,0
4956,2026-02-13 21:49:12.867671,WhatsApp,0,0
1375,2025-12-16 21:49:12.868426,Telefone,1,1
1597,2026-01-19 21:49:12.868357,WhatsApp,1,0
9188,2026-02-20 21:49:12.867645,Telefone,1,1
6285,2026-01-11 21:49:12.868375,Telefone,1,1
746,2026-02-19 21:49:12.867653,Telefone,1,1
5485,2026-01-06 21:49:12.868386,WhatsApp,0,0
8935,2025-12-10 21:49:12.868437,WhatsApp,1,1
9686,2026-02-12 21:49:12.867673,WhatsApp,1,0
3521,2026-03-02 21:49:12.866965,Telefone,0,0
3423,2026-02-17 21:49:12.867660,Telefone,1,0
3156,2025-12-12 21:49:12.868434,Telefone,1,0
2724,2025-12-27 21:49:12.868402,WhatsApp,1,0
4269,2026-01-24 21:49:12.868347,WhatsApp,0,0
6026,2025-12-08 21:49:12.868439,WhatsApp,1,1
6062,2026-02-11 21:49:12.867675,Telefone,1,0
4241,2026-01-10 21:49:12.868378,Telefone,1,0
3523,2026-02-08 21:49:12.867682,WhatsApp,0,0
1172,2025-12-28 21:49:12.868398,WhatsApp,0,0
6270,2026-02-25 21:49:12.867628,Telefone,1,0
6030,2025-12-14 21:49:12.868431,Telefone,0,0
9857,2026-02-14 21:49:12.867668,Telefone,0,0
2723,2026-01-26 21:49:12.868344,WhatsApp,0,0
7634,2025-12-03 21:49:12.868445,Telefone,0,0
8875,2025-12-31 21:49:12.868395,WhatsApp,0,0
7243,2026-01-03 21:49:12.868391,Telefone,1,0
1510,2025-12-27 21:49:12.868402,WhatsApp,0,0
7936,2026-01-09 21:49:12.868380,Telefone,1,0
2264,2026-02-20 21:49:12.867645,WhatsApp,0,0
6887,2026-02-21 21:49:12.867640,WhatsApp,1,0
2285,2026-02-27 21:49:12.867618,Telefone,1,1
2960,2026-02-12 21:49:12.867673,WhatsApp,1,0
9849,2025-12-03 21:49:12.868445,Telefone,1,0
3267,2026-01-08 21:49:12.868383,WhatsApp,1,0
9466,2026-01-23 21:49:12.868348,Telefone,0,0
3519,2025-12-11 21:49:12.868435,Telefone,0,0
6216,2025-12-07 21:49:12.868440,Telefone,1,1
2016,2025-12-31 21:49:12.868395,Telefone,1,0
9110,2026-01-20 21:49:12.868355,Telefone,0,0
9144,2026-02-02 21:49:12.867696,WhatsApp,1,1
7664,2025-12-14 21:49:12.868431,Telefone,0,0
8347,2026-01-18 21:49:12.868359,WhatsApp,0,0
8493,2026-01-29 21:49:12.868339,WhatsApp,0,0
8387,2026-01-20 21:49:12.868355,Telefone,1,1
7565,2026-02-20 21:49:12.867645,WhatsApp,1,0
6353,2026-01-03 21:49:12.868391,Telefone,0,0
1438,2025-12-09 21:49:12.868438,WhatsApp,1,0
8925,2026-02-16 21:49:12.867663,Telefone,1,1
3045,2026-02-28 21:49:12.867612,Telefone,1,1
1452,2025-12-13 21:49:12.868433,Telefone,1,0
7088,2026-02-03 21:49:12.867694,WhatsApp,0,0
4710,2026-01-09 21:49:12.868380,Telefone,0,0
1289,2026-01-20 21:49:12.868355,WhatsApp,1,0
3248,2026-02-16 21:49:12.867663,Telefone,0,0
1376,2026-01-22 21:49:12.868350,Telefone,0,0
4280,2025-12-03 21:49:12.868445,Telefone,1,0
7492,2026-01-28 21:49:12.868341,WhatsApp,1,0
3974,2026-01-26 21:49:12.868344,Telefone,0,0
4595,2026-02-04 21:49:12.867692,WhatsApp,0,0
1000,2026-02-17 21:49:12.867660,WhatsApp,1,1
6339,2026-02-28 21:49:12.867612,WhatsApp,1,1
2043,2026-02-28 21:49:12.867612,WhatsApp,1,0
1045,2025-12-06 21:49:12.868441,WhatsApp,1,1
4894,2025-12-24 21:49:12.868408,Telefone,1,1
5689,2025-12-27 21:49:12.868402,Telefone,0,0
9271,2026-01-02 21:49:12.868392,Telefone,1,0
4400,2026-01-24 21:49:12.868347,Telefone,1,1
9750,2026-03-01 21:49:12.867589,WhatsApp,1,0
5261,2025-12-14 21:49:12.868431,WhatsApp,0,0
2137,2025-12-27 21:49:12.868402,Telefone,1,1
2928,2025-12-15 21:49:12.868430,Telefone,1,1
1835,2026-02-19 21:49:12.867653,Telefone,0,0
7755,2026-02-01 21:49:12.867714,WhatsApp,0,0
4401,2026-02-23 21:49:12.867633,WhatsApp,1,1
3820,2026-02-11 21:49:12.867675,Telefone,0,0
7385,2025-12-14 21:49:12.868431,Telefone,0,0
4380,2025-12-30 21:49:12.868396,Telefone,0,0
7530,2025-12-15 21:49:12.868430,Telefone,0,0
7536,2026-02-05 21:49:12.867689,WhatsApp,0,0
8633,2026-02-06 21:49:12.867687,WhatsApp,1,1
3955,2026-01-05 21:49:12.868388,Telefone,1,0
9661,2025-12-10 21:49:12.868437,Telefone,1,0
