cliente_id,produto,valor_divida,dias_atraso,faixa_atraso,score,operador
2394,Crédito Pessoal,3244.17,18,0-30,725,Ana
2395,Empréstimo Consignado,12402.64,80,61-90,603,Helena
2396,Crédito Pessoal,7487.16,29,0-30,794,Gustavo
2397,Crédito Pessoal,6088.6,50,31-60,668,Helena
2398,Crédito Pessoal,7430.99,2,0-30,773,Helena
2399,Cartão de Crédito,1034.74,12,0-30,686,Fernanda
2400,Cartão de Crédito,1418.1,33,31-60,586,Carlos
2401,Crédito Pessoal,5568.23,45,31-60,554,Ana
2402,Crédito Pessoal,4226.45,18,0-30,753,Ana
2403,Crédito Pessoal,3429.9,125,90+,499,Gustavo
2404,Crédito Pessoal,6615.94,140,90+,519,Bruno
2405,Cartão de Crédito,2706.0,8,0-30,809,Gustavo
2406,Cartão de Crédito,3339.45,6,0-30,612,Helena
2407,Crédito Pessoal,4256.2,45,31-60,663,Bruno
2408,Crédito Pessoal,4967.14,29,0-30,854,Helena
2409,Empréstimo Consignado,12618.9,144,90+,427,Carlos
2410,Cartão de Crédito,1473.29,26,0-30,663,Fernanda
2411,Cartão de Crédito,2431.06,59,31-60,550,Gustavo
2412,Crédito Pessoal,3251.19,52,31-60,575,Carlos
2413,Cartão de Crédito,3856.39,34,31-60,521,Fernanda
2414,Crédito Pessoal,9811.51,7,0-30,659,Bruno
2415,Cartão de Crédito,2667.9,109,90+,429,Gustavo
2416,Empréstimo Consignado,9477.94,24,0-30,655,Ana
2417,Crédito Pessoal,4792.57,155,90+,467,Fernanda
2418,Crédito Pessoal,4715.31,21,0-30,804,Eduardo
2419,Crédito Pessoal,5167.11,127,90+,396,Ana
2420,Crédito Pessoal,2302.09,107,90+,302,Ana
2421,Crédito Pessoal,6320.59,57,31-60,690,Eduardo
2422,Crédito Pessoal,3029.27,79,61-90,625,Helena
2423,Cartão de Crédito,2216.92,34,31-60,650,Carlos
2424,Cartão de Crédito,2526.54,152,90+,354,Bruno
2425,Crédito Pessoal,3475.7,37,31-60,659,Carlos
2426,Empréstimo Consignado,9793.3,85,61-90,483,Carlos
2427,Crédito Pessoal,4049.15,2,0-30,883,Gustavo
2428,Empréstimo Consignado,11196.69,52,31-60,623,Gustavo
2429,Crédito Pessoal,3257.58,27,0-30,863,Carlos
2430,Empréstimo Consignado,7499.34,38,31-60,502,Bruno
2431,Cartão de Crédito,1642.5,163,90+,393,Carlos
2432,Empréstimo Consignado,10947.44,14,0-30,688,Gustavo
2433,Empréstimo Consignado,7067.25,18,0-30,821,Carlos
2434,Crédito Pessoal,3885.75,15,0-30,688,Daniela
2435,Empréstimo Consignado,7430.14,118,90+,508,Ana
2436,Crédito Pessoal,4780.96,9,0-30,658,Helena
2437,Crédito Pessoal,5810.63,82,61-90,551,Gustavo
2438,Crédito Pessoal,6078.24,1,0-30,627,Daniela
2439,Cartão de Crédito,2378.73,8,0-30,824,Bruno
2440,Crédito Pessoal,4921.79,39,31-60,561,Fernanda
2441,Cartão de Crédito,14.46,2,0-30,650,Fernanda
2442,Cartão de Crédito,2138.39,25,0-30,862,Eduardo
2443,Cartão de Crédito,3644.55,28,0-30,878,Fernanda
2444,Empréstimo Consignado,9346.09,8,0-30,645,Eduardo
2445,Crédito Pessoal,2853.73,19,0-30,705,Fernanda
2446,Crédito Pessoal,4224.96,59,31-60,527,Daniela
2447,Crédito Pessoal,3806.6,107,90+,323,Daniela
2448,Crédito Pessoal,7140.22,2,0-30,606,Helena
2449,Crédito Pessoal,6937.23,108,90+,411,Daniela
2450,Crédito Pessoal,3437.98,61,61-90,627,Ana
2451,Crédito Pessoal,5019.75,20,0-30,602,Bruno
2452,Empréstimo Consignado,4598.67,56,31-60,739,Gustavo
2453,Cartão de Crédito,1998.71,15,0-30,857,Helena
2454,Crédito Pessoal,3820.49,55,31-60,506,Fernanda
2455,Cartão de Crédito,1938.19,32,31-60,620,Fernanda
2456,Crédito Pessoal,5732.41,23,0-30,807,Fernanda
2457,Crédito Pessoal,7698.29,79,61-90,420,Carlos
2458,Cartão de Crédito,2451.78,128,90+,436,Daniela
2459,Cartão de Crédito,1656.04,19,0-30,739,Ana
2460,Crédito Pessoal,5416.21,7,0-30,879,Eduardo
2461,Empréstimo Consignado,8628.42,18,0-30,888,Gustavo
2462,Empréstimo Consignado,7433.76,44,31-60,705,Gustavo
2463,Cartão de Crédito,3987.29,18,0-30,642,Eduardo
2464,Cartão de Crédito,2695.3,33,31-60,581,Eduardo
2465,Cartão de Crédito,2959.06,76,61-90,517,Daniela
2466,Crédito Pessoal,515.58,165,90+,304,Eduardo
2467,Crédito Pessoal,3074.22,6,0-30,806,Eduardo
2468,Crédito Pessoal,6027.82,52,31-60,622,Eduardo
2469,Cartão de Crédito,2727.05,18,0-30,741,Carlos
2470,Cartão de Crédito,2197.2,65,61-90,515,Eduardo
2471,Crédito Pessoal,5907.13,69,61-90,631,Ana
2472,Empréstimo Consignado,10781.9,38,31-60,663,Daniela
2473,Empréstimo Consignado,6581.52,28,0-30,634,Fernanda
2474,Cartão de Crédito,2001.6,45,31-60,607,Carlos
2475,Cartão de Crédito,2295.21,20,0-30,610,Carlos
2476,Empréstimo Consignado,9494.41,45,31-60,651,Daniela
2477,Crédito Pessoal,3854.81,21,0-30,674,Eduardo
2478,Cartão de Crédito,3182.33,21,0-30,899,Fernanda
2479,Crédito Pessoal,4035.97,21,0-30,797,Helena
2480,Cartão de Crédito,2052.35,48,31-60,584,Fernanda
2481,Crédito Pessoal,9692.9,85,61-90,407,Eduardo
2482,Empréstimo Consignado,4296.25,56,31-60,578,Bruno
2483,Empréstimo Consignado,10345.15,8,0-30,823,Helena
2484,Crédito Pessoal,1387.12,43,31-60,621,Eduardo
2485,Cartão de Crédito,3026.54,80,61-90,473,Gustavo
2486,Empréstimo Consignado,16075.38,123,90+,327,Fernanda
2487,Cartão de Crédito,3345.63,118,90+,506,Ana
2488,Empréstimo Consignado,12014.21,40,31-60,639,Eduardo
2489,Cartão de Crédito,2423.13,3,0-30,770,Daniela
2490,Crédito Pessoal,6884.54,19,0-30,815,Eduardo
2491,Crédito Pessoal,5497.32,20,0-30,700,Daniela
2492,Crédito Pessoal,9051.93,28,0-30,845,Carlos
2493,Cartão de Crédito,1614.69,85,61-90,492,Bruno
2494,Crédito Pessoal,7374.97,176,90+,362,Carlos
2495,Cartão de Crédito,2842.16,62,61-90,409,Daniela
2496,Cartão de Crédito,1769.75,84,61-90,605,Gustavo
2497,Cartão de Crédito,2280.43,50,31-60,579,Bruno
2498,Empréstimo Consignado,3197.15,47,31-60,536,Carlos
2499,Empréstimo Consignado,1794.49,12,0-30,610,Eduardo
2500,Crédito Pessoal,2600.89,45,31-60,614,Fernanda
2501,Empréstimo Consignado,6835.87,58,31-60,589,Gustavo
2502,Cartão de Crédito,2564.95,45,31-60,731,Fernanda
2503,Cartão de Crédito,1452.17,87,61-90,418,Gustavo
2504,Empréstimo Consignado,7050.19,144,90+,351,Eduardo
2505,Crédito Pessoal,5472.83,2,0-30,873,Helena
2506,Crédito Pessoal,3847.19,48,31-60,593,Gustavo
2507,Empréstimo Consignado,4757.43,23,0-30,631,Bruno
2508,Crédito Pessoal,3537.31,50,31-60,650,Carlos
2509,Empréstimo Consignado,12009.75,22,0-30,739,Helena
2510,Empréstimo Consignado,2819.88,14,0-30,657,Ana
2511,Crédito Pessoal,7308.71,25,0-30,620,Ana
2512,Empréstimo Consignado,12096.06,4,0-30,748,Helena
2513,Crédito Pessoal,4287.51,13,0-30,820,Ana
2514,Cartão de Crédito,2868.12,33,31-60,720,Carlos
2515,Cartão de Crédito,1875.27,31,31-60,741,Fernanda
2516,Empréstimo Consignado,8803.14,14,0-30,818,Carlos
2517,Crédito Pessoal,9452.88,55,31-60,528,Helena
2518,Cartão de Crédito,3516.92,59,31-60,706,Gustavo
2519,Cartão de Crédito,2097.18,23,0-30,646,Carlos
2520,Cartão de Crédito,1444.62,23,0-30,657,Daniela
2521,Cartão de Crédito,2265.06,163,90+,468,Fernanda
2522,Crédito Pessoal,5546.59,95,90+,318,Ana
2523,Crédito Pessoal,6443.22,10,0-30,739,Helena
2524,Crédito Pessoal,4781.57,8,0-30,622,Ana
2525,Empréstimo Consignado,13358.11,2,0-30,662,Ana
2526,Crédito Pessoal,5065.19,87,61-90,451,Helena
2527,Crédito Pessoal,4049.26,69,61-90,409,Fernanda
2528,Empréstimo Consignado,9573.63,22,0-30,766,Daniela
2529,Crédito Pessoal,6400.11,94,90+,450,Daniela
2530,Empréstimo Consignado,5711.49,8,0-30,610,Gustavo
2531,Cartão de Crédito,1749.11,23,0-30,694,Gustavo
2532,Empréstimo Consignado,3074.13,40,31-60,571,Helena
2533,Crédito Pessoal,4422.11,60,31-60,744,Carlos
2534,Crédito Pessoal,7433.52,123,90+,427,Fernanda
2535,Cartão de Crédito,3032.89,13,0-30,647,Gustavo
2536,Empréstimo Consignado,11371.6,100,90+,391,Fernanda
2537,Cartão de Crédito,1976.5,51,31-60,515,Ana
2538,Crédito Pessoal,4673.23,7,0-30,694,Ana
2539,Cartão de Crédito,975.41,43,31-60,732,Fernanda
2540,Cartão de Crédito,3306.29,20,0-30,647,Eduardo
2541,Cartão de Crédito,3574.19,7,0-30,807,Fernanda
2542,Cartão de Crédito,1646.74,44,31-60,696,Helena
2543,Empréstimo Consignado,12877.25,49,31-60,726,Gustavo
2544,Cartão de Crédito,2312.41,159,90+,544,Eduardo
2545,Crédito Pessoal,2833.45,28,0-30,676,Eduardo
2546,Cartão de Crédito,2247.25,47,31-60,592,Daniela
2547,Crédito Pessoal,6256.85,20,0-30,818,Gustavo
2548,Crédito Pessoal,4892.29,15,0-30,680,Carlos
2549,Crédito Pessoal,3843.93,29,0-30,636,Bruno
2550,Crédito Pessoal,6184.65,17,0-30,701,Ana
2551,Crédito Pessoal,6368.95,15,0-30,790,Gustavo
2552,Crédito Pessoal,4652.16,178,90+,328,Eduardo
2553,Empréstimo Consignado,6929.73,63,61-90,457,Ana
2554,Empréstimo Consignado,6363.15,28,0-30,852,Ana
2555,Crédito Pessoal,5957.14,79,61-90,625,Ana
2556,Empréstimo Consignado,3187.3,7,0-30,693,Fernanda
2557,Cartão de Crédito,1889.89,10,0-30,685,Carlos
2558,Crédito Pessoal,4675.92,123,90+,409,Ana
2559,Crédito Pessoal,3423.54,141,90+,516,Gustavo
2560,Cartão de Crédito,2703.18,60,31-60,695,Helena
2561,Cartão de Crédito,2630.7,50,31-60,726,Helena
2562,Cartão de Crédito,4484.53,112,90+,340,Carlos
2563,Crédito Pessoal,3477.48,124,90+,477,Bruno
2564,Crédito Pessoal,4977.71,31,31-60,543,Bruno
2565,Crédito Pessoal,3086.13,28,0-30,689,Daniela
2566,Crédito Pessoal,8879.6,57,31-60,718,Ana
2567,Crédito Pessoal,8402.44,122,90+,454,Helena
2568,Crédito Pessoal,1864.16,30,0-30,708,Eduardo
2569,Empréstimo Consignado,7506.59,34,31-60,558,Daniela
2570,Empréstimo Consignado,8108.1,30,0-30,709,Helena
2571,Crédito Pessoal,4319.63,15,0-30,705,Fernanda
2572,Empréstimo Consignado,6548.36,67,61-90,530,Gustavo
2573,Crédito Pessoal,6541.8,44,31-60,720,Gustavo
2574,Cartão de Crédito,3930.3,15,0-30,862,Daniela
2575,Crédito Pessoal,6614.11,2,0-30,681,Bruno
2576,Cartão de Crédito,3191.32,176,90+,315,Eduardo
2577,Empréstimo Consignado,6935.5,80,61-90,448,Helena
2578,Cartão de Crédito,3313.87,39,31-60,620,Ana
2579,Crédito Pessoal,7028.1,60,31-60,531,Ana
2580,Cartão de Crédito,2120.29,122,90+,529,Bruno
2581,Crédito Pessoal,4533.82,34,31-60,588,Fernanda
2582,Empréstimo Consignado,3274.33,19,0-30,618,Carlos
2583,Cartão de Crédito,1417.94,134,90+,302,Bruno
2584,Crédito Pessoal,4132.53,48,31-60,621,Helena
2585,Cartão de Crédito,1644.18,59,31-60,559,Helena
2586,Cartão de Crédito,3143.53,1,0-30,841,Eduardo
2587,Crédito Pessoal,4682.06,66,61-90,428,Carlos
2588,Cartão de Crédito,2926.06,59,31-60,574,Eduardo
2589,Crédito Pessoal,2558.44,3,0-30,669,Ana
2590,Cartão de Crédito,3539.01,5,0-30,682,Carlos
2591,Empréstimo Consignado,9468.7,174,90+,400,Eduardo
2592,Empréstimo Consignado,9213.39,42,31-60,672,Gustavo
2593,Cartão de Crédito,3257.49,25,0-30,796,Ana
2594,Cartão de Crédito,2755.02,177,90+,389,Eduardo
2595,Crédito Pessoal,2973.19,163,90+,462,Carlos
2596,Cartão de Crédito,3001.51,170,90+,446,Helena
2597,Crédito Pessoal,3425.17,6,0-30,872,Ana
2598,Cartão de Crédito,2668.71,145,90+,545,Eduardo
2599,Crédito Pessoal,3454.35,100,90+,334,Daniela
2600,Crédito Pessoal,8324.43,53,31-60,738,Carlos
2601,Cartão de Crédito,3035.72,99,90+,412,Carlos
2602,Crédito Pessoal,7014.89,29,0-30,805,Helena
2603,Cartão de Crédito,1892.61,27,0-30,757,Carlos
2604,Crédito Pessoal,5597.82,10,0-30,852,Fernanda
2605,Crédito Pessoal,5380.4,36,31-60,621,Ana
2606,Cartão de Crédito,2588.26,10,0-30,647,Carlos
2607,Crédito Pessoal,1125.15,31,31-60,684,Helena
2608,Crédito Pessoal,8928.56,118,90+,534,Eduardo
2609,Cartão de Crédito,2469.23,9,0-30,872,Helena
2610,Crédito Pessoal,6003.62,24,0-30,700,Gustavo
2611,Empréstimo Consignado,4055.77,64,61-90,644,Helena
2612,Crédito Pessoal,7927.5,3,0-30,614,Daniela
2613,Crédito Pessoal,7758.79,23,0-30,727,Eduardo
2614,Cartão de Crédito,3183.5,23,0-30,809,Eduardo
2615,Crédito Pessoal,5545.7,90,61-90,511,Carlos
2616,Crédito Pessoal,9671.04,158,90+,313,Daniela
2617,Crédito Pessoal,6966.2,136,90+,441,Daniela
2618,Crédito Pessoal,2267.76,161,90+,472,Gustavo
2619,Empréstimo Consignado,8673.46,2,0-30,765,Daniela
2620,Crédito Pessoal,6167.5,22,0-30,718,Daniela
2621,Cartão de Crédito,2584.04,26,0-30,802,Helena
2622,Empréstimo Consignado,9719.31,23,0-30,610,Helena
2623,Crédito Pessoal,7882.47,157,90+,548,Bruno
2624,Empréstimo Consignado,7434.04,96,90+,347,Gustavo
2625,Crédito Pessoal,4240.19,75,61-90,647,Gustavo
2626,Empréstimo Consignado,4743.46,25,0-30,753,Daniela
2627,Crédito Pessoal,1268.13,51,31-60,566,Carlos
2628,Cartão de Crédito,2250.2,27,0-30,624,Fernanda
2629,Cartão de Crédito,1958.17,11,0-30,820,Daniela
2630,Crédito Pessoal,4586.74,77,61-90,509,Eduardo
2631,Cartão de Crédito,2031.82,6,0-30,689,Bruno
2632,Cartão de Crédito,1640.45,5,0-30,864,Eduardo
2633,Crédito Pessoal,3899.03,45,31-60,539,Carlos
2634,Crédito Pessoal,6026.03,115,90+,502,Carlos
2635,Cartão de Crédito,2071.8,11,0-30,862,Gustavo
2636,Cartão de Crédito,2349.07,59,31-60,657,Helena
2637,Empréstimo Consignado,14283.95,3,0-30,717,Fernanda
2638,Cartão de Crédito,3360.14,70,61-90,593,Fernanda
2639,Empréstimo Consignado,8683.57,100,90+,457,Daniela
2640,Cartão de Crédito,2708.79,79,61-90,595,Helena
2641,Crédito Pessoal,3579.38,15,0-30,613,Gustavo
2642,Crédito Pessoal,4160.17,4,0-30,717,Fernanda
2643,Cartão de Crédito,2278.17,67,61-90,616,Carlos
2644,Cartão de Crédito,2584.01,17,0-30,804,Bruno
2645,Crédito Pessoal,4911.77,5,0-30,676,Helena
2646,Crédito Pessoal,2743.11,50,31-60,664,Gustavo
2647,Empréstimo Consignado,9788.13,75,61-90,523,Fernanda
2648,Cartão de Crédito,2041.21,80,61-90,571,Helena
2649,Crédito Pessoal,8844.69,34,31-60,633,Eduardo
2650,Cartão de Crédito,3499.7,26,0-30,625,Carlos
2651,Crédito Pessoal,1676.89,7,0-30,727,Fernanda
2652,Crédito Pessoal,4493.58,70,61-90,517,Fernanda
2653,Crédito Pessoal,8216.57,29,0-30,741,Carlos
2654,Crédito Pessoal,6325.4,78,61-90,535,Bruno
2655,Cartão de Crédito,2571.26,8,0-30,623,Ana
2656,Crédito Pessoal,349.53,23,0-30,831,Ana
2657,Empréstimo Consignado,7347.3,54,31-60,666,Bruno
2658,Empréstimo Consignado,8631.09,43,31-60,676,Carlos
2659,Crédito Pessoal,888.06,53,31-60,584,Bruno
2660,Cartão de Crédito,2990.7,26,0-30,834,Bruno
2661,Cartão de Crédito,1938.52,61,61-90,462,Ana
2662,Empréstimo Consignado,8903.89,37,31-60,525,Helena
2663,Crédito Pessoal,5263.65,71,61-90,409,Daniela
2664,Cartão de Crédito,2295.66,72,61-90,604,Fernanda
2665,Cartão de Crédito,3133.26,5,0-30,716,Carlos
2666,Crédito Pessoal,5562.57,1,0-30,657,Eduardo
2667,Crédito Pessoal,10431.79,32,31-60,513,Helena
2668,Cartão de Crédito,3922.33,76,61-90,472,Bruno
2669,Cartão de Crédito,1690.04,47,31-60,698,Gustavo
2670,Crédito Pessoal,7373.63,19,0-30,894,Ana
2671,Cartão de Crédito,1910.69,173,90+,421,Helena
2672,Crédito Pessoal,2651.38,17,0-30,758,Helena
2673,Cartão de Crédito,1319.1,79,61-90,577,Daniela
2674,Crédito Pessoal,4283.69,149,90+,443,Gustavo
2675,Empréstimo Consignado,11017.62,26,0-30,688,Carlos
2676,Crédito Pessoal,5316.72,97,90+,538,Gustavo
2677,Crédito Pessoal,6016.92,47,31-60,537,Bruno
2678,Crédito Pessoal,1454.14,21,0-30,678,Ana
2679,Crédito Pessoal,4541.97,10,0-30,851,Bruno
2680,Cartão de Crédito,1658.01,68,61-90,471,Eduardo
2681,Crédito Pessoal,1840.04,42,31-60,709,Gustavo
2682,Empréstimo Consignado,4388.42,165,90+,448,Helena
2683,Crédito Pessoal,5141.85,11,0-30,615,Carlos
2684,Crédito Pessoal,6315.52,59,31-60,610,Fernanda
2685,Crédito Pessoal,3179.2,168,90+,366,Carlos
2686,Crédito Pessoal,6178.17,8,0-30,868,Carlos
2687,Crédito Pessoal,6632.82,35,31-60,617,Carlos
2688,Crédito Pessoal,5659.24,21,0-30,791,Helena
2689,Cartão de Crédito,1813.39,42,31-60,560,Ana
2690,Crédito Pessoal,4005.32,8,0-30,887,Eduardo
2691,Cartão de Crédito,2762.22,176,90+,439,Bruno
2692,Cartão de Crédito,1927.45,167,90+,394,Ana
2693,Crédito Pessoal,6293.28,66,61-90,440,Gustavo
2694,Cartão de Crédito,1613.6,122,90+,493,Daniela
2695,Empréstimo Consignado,9142.85,14,0-30,880,Carlos
2696,Cartão de Crédito,3225.55,109,90+,432,Carlos
2697,Cartão de Crédito,2653.17,144,90+,344,Bruno
2698,Crédito Pessoal,3019.03,17,0-30,849,Carlos
2699,Cartão de Crédito,1195.65,163,90+,465,Carlos
2700,Cartão de Crédito,1614.18,50,31-60,730,Bruno
2701,Cartão de Crédito,2889.91,38,31-60,502,Eduardo
2702,Empréstimo Consignado,7382.12,87,61-90,573,Ana
2703,Crédito Pessoal,3798.95,31,31-60,739,Eduardo
2704,Crédito Pessoal,5795.47,5,0-30,703,Bruno
2705,Cartão de Crédito,911.23,16,0-30,888,Fernanda
2706,Empréstimo Consignado,7213.56,140,90+,543,Helena
2707,Crédito Pessoal,2786.55,52,31-60,531,Helena
2708,Crédito Pessoal,2298.93,51,31-60,610,Gustavo
2709,Crédito Pessoal,3970.84,124,90+,316,Gustavo
2710,Crédito Pessoal,9944.34,33,31-60,619,Fernanda
2711,Cartão de Crédito,3005.72,8,0-30,858,Fernanda
2712,Cartão de Crédito,1595.52,17,0-30,669,Helena
2713,Crédito Pessoal,7421.84,31,31-60,676,Carlos
2714,Crédito Pessoal,2386.66,93,90+,482,Gustavo
2715,Crédito Pessoal,8034.61,60,31-60,704,Carlos
2716,Crédito Pessoal,3236.95,128,90+,546,Eduardo
2717,Cartão de Crédito,2587.63,39,31-60,617,Daniela
2718,Empréstimo Consignado,14256.89,156,90+,330,Ana
2719,Empréstimo Consignado,6948.89,40,31-60,708,Carlos
2720,Crédito Pessoal,8675.49,17,0-30,748,Bruno
2721,Empréstimo Consignado,7783.59,70,61-90,415,Helena
2722,Cartão de Crédito,2430.32,49,31-60,516,Eduardo
2723,Cartão de Crédito,1791.14,1,0-30,701,Gustavo
2724,Cartão de Crédito,3629.93,59,31-60,571,Ana
2725,Crédito Pessoal,4008.79,28,0-30,792,Fernanda
2726,Crédito Pessoal,8810.31,52,31-60,565,Daniela
2727,Crédito Pessoal,3744.45,169,90+,410,Fernanda
2728,Crédito Pessoal,4089.4,9,0-30,892,Fernanda
2729,Crédito Pessoal,7007.91,64,61-90,551,Helena
2730,Cartão de Crédito,2413.22,3,0-30,876,Gustavo
2731,Cartão de Crédito,2730.74,18,0-30,705,Carlos
2732,Cartão de Crédito,1452.8,60,31-60,536,Eduardo
2733,Crédito Pessoal,5220.41,55,31-60,534,Carlos
2734,Empréstimo Consignado,9113.2,28,0-30,780,Gustavo
2735,Empréstimo Consignado,13172.89,137,90+,442,Gustavo
2736,Cartão de Crédito,2117.26,159,90+,413,Eduardo
2737,Empréstimo Consignado,9012.5,162,90+,537,Daniela
2738,Cartão de Crédito,3468.18,62,61-90,569,Gustavo
2739,Empréstimo Consignado,8127.87,19,0-30,693,Bruno
2740,Crédito Pessoal,7172.34,90,61-90,403,Gustavo
2741,Crédito Pessoal,9996.55,68,61-90,506,Gustavo
2742,Crédito Pessoal,5059.17,23,0-30,843,Helena
2743,Crédito Pessoal,7647.26,55,31-60,666,Bruno
2744,Crédito Pessoal,6029.68,32,31-60,578,Ana
2745,Cartão de Crédito,3185.96,59,31-60,522,Gustavo
2746,Cartão de Crédito,3064.01,14,0-30,870,Carlos
2747,Cartão de Crédito,3353.2,21,0-30,739,Carlos
2748,Crédito Pessoal,7000.58,69,61-90,609,Carlos
2749,Empréstimo Consignado,7789.19,28,0-30,681,Bruno
2750,Cartão de Crédito,2055.22,19,0-30,755,Helena
2751,Crédito Pessoal,5850.75,80,61-90,478,Helena
2752,Cartão de Crédito,1337.52,12,0-30,618,Gustavo
2753,Crédito Pessoal,6237.24,54,31-60,568,Ana
2754,Crédito Pessoal,6491.76,124,90+,491,Bruno
2755,Empréstimo Consignado,7463.43,66,61-90,531,Fernanda
2756,Crédito Pessoal,5088.36,16,0-30,855,Eduardo
2757,Cartão de Crédito,3229.49,41,31-60,708,Carlos
2758,Empréstimo Consignado,10241.44,35,31-60,744,Gustavo
2759,Cartão de Crédito,3241.43,6,0-30,609,Gustavo
2760,Crédito Pessoal,6554.01,43,31-60,639,Eduardo
2761,Crédito Pessoal,5212.61,21,0-30,734,Fernanda
2762,Crédito Pessoal,4970.25,63,61-90,443,Daniela
2763,Cartão de Crédito,2837.86,89,61-90,550,Gustavo
2764,Crédito Pessoal,7906.99,11,0-30,857,Eduardo
2765,Crédito Pessoal,5528.55,60,31-60,593,Eduardo
2766,Empréstimo Consignado,11915.48,11,0-30,840,Gustavo
2767,Cartão de Crédito,873.8,38,31-60,736,Eduardo
2768,Crédito Pessoal,5643.22,61,61-90,564,Gustavo
2769,Cartão de Crédito,2566.12,6,0-30,747,Gustavo
2770,Cartão de Crédito,1167.35,170,90+,517,Gustavo
2771,Crédito Pessoal,1969.59,66,61-90,571,Bruno
2772,Crédito Pessoal,5922.64,140,90+,407,Eduardo
2773,Empréstimo Consignado,8321.39,11,0-30,830,Helena
2774,Cartão de Crédito,3132.37,68,61-90,469,Fernanda
2775,Cartão de Crédito,422.56,47,31-60,720,Carlos
2776,Crédito Pessoal,7138.83,2,0-30,673,Ana
2777,Crédito Pessoal,7153.59,32,31-60,678,Daniela
2778,Crédito Pessoal,2233.48,10,0-30,679,Carlos
2779,Crédito Pessoal,7815.99,83,61-90,497,Ana
2780,Crédito Pessoal,8580.82,35,31-60,658,Carlos
2781,Crédito Pessoal,2332.71,11,0-30,768,Helena
2782,Empréstimo Consignado,8322.93,129,90+,357,Eduardo
2783,Empréstimo Consignado,8594.57,32,31-60,632,Daniela
2784,Cartão de Crédito,1061.89,2,0-30,760,Gustavo
2785,Empréstimo Consignado,7009.88,146,90+,470,Carlos
2786,Crédito Pessoal,7808.21,25,0-30,631,Daniela
2787,Empréstimo Consignado,5420.08,141,90+,420,Bruno
2788,Crédito Pessoal,8657.32,5,0-30,814,Bruno
2789,Empréstimo Consignado,9105.64,46,31-60,502,Eduardo
2790,Empréstimo Consignado,5625.87,51,31-60,628,Eduardo
2791,Cartão de Crédito,2536.1,46,31-60,727,Bruno
2792,Empréstimo Consignado,3609.62,157,90+,468,Helena
2793,Cartão de Crédito,2842.59,49,31-60,719,Carlos
2794,Crédito Pessoal,4615.48,29,0-30,647,Gustavo
2795,Crédito Pessoal,4147.58,48,31-60,666,Ana
2796,Cartão de Crédito,1343.12,4,0-30,610,Ana
2797,Crédito Pessoal,4838.15,135,90+,537,Gustavo
2798,Cartão de Crédito,2664.1,9,0-30,877,Bruno
2799,Empréstimo Consignado,3888.99,34,31-60,740,Ana
2800,Crédito Pessoal,7162.25,34,31-60,714,Carlos
2801,Cartão de Crédito,2722.33,124,90+,491,Ana
2802,Empréstimo Consignado,5455.06,13,0-30,611,Fernanda
2803,Empréstimo Consignado,7713.72,40,31-60,552,Helena
2804,Empréstimo Consignado,10510.79,30,0-30,654,Ana
2805,Cartão de Crédito,3595.71,27,0-30,620,Gustavo
2806,Empréstimo Consignado,12760.86,161,90+,318,Fernanda
2807,Cartão de Crédito,3940.18,51,31-60,696,Gustavo
2808,Crédito Pessoal,2339.21,87,61-90,487,Bruno
2809,Cartão de Crédito,1931.98,6,0-30,658,Daniela
2810,Cartão de Crédito,1379.06,22,0-30,750,Daniela
2811,Crédito Pessoal,7181.96,62,61-90,402,Carlos
2812,Cartão de Crédito,2361.7,12,0-30,657,Daniela
2813,Cartão de Crédito,3510.18,34,31-60,749,Eduardo
2814,Crédito Pessoal,2165.63,35,31-60,715,Bruno
2815,Cartão de Crédito,1948.65,6,0-30,661,Fernanda
2816,Cartão de Crédito,1861.38,20,0-30,745,Fernanda
2817,Cartão de Crédito,3490.74,28,0-30,838,Helena
2818,Crédito Pessoal,6401.53,41,31-60,536,Daniela
