cliente_id,produto,valor_divida,dias_atraso,faixa_atraso,score,operador,total_acionamentos,taxa_contato,taxa_promessa,total_pago,qtd_pagamentos,cliente_recuperado,percentual_recuperado
968,Crédito Pessoal,9257.39,40,31-60,536,Helena,2.0,1.0,0.5,10042.64,2.0,1,1.0848241242942125
969,Cartão de Crédito,3791.44,13,0-30,695,Eduardo,1.0,1.0,0.0,0.0,0.0,0,0.0
970,Cartão de Crédito,3456.07,129,90+,419,Eduardo,7.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0,0.0
971,Cartão de Crédito,1951.84,111,90+,534,Gustavo,1.0,0.0,0.0,0.0,0.0,0,0.0
972,Empréstimo Consignado,5880.98,163,90+,480,Helena,4.0,0.25,0.0,0.0,0.0,0,0.0
973,Cartão de Crédito,1797.72,10,0-30,611,Helena,2.0,0.5,0.5,0.0,0.0,0,0.0
974,Crédito Pessoal,4698.69,53,31-60,621,Ana,2.0,0.5,0.0,0.0,0.0,0,0.0
975,Crédito Pessoal,1173.45,173,90+,334,Gustavo,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0.0
976,Crédito Pessoal,7730.92,4,0-30,850,Bruno,3.0,0.6666666666666666,0.3333333333333333,6800.04,1.0,1,0.8795900099858749
977,Cartão de Crédito,1680.33,45,31-60,566,Bruno,4.0,0.75,0.0,0.0,0.0,0,0.0
978,Crédito Pessoal,2703.8,18,0-30,637,Gustavo,4.0,0.0,0.0,0.0,0.0,0,0.0
979,Cartão de Crédito,2175.33,149,90+,323,Carlos,8.0,0.25,0.0,0.0,0.0,0,0.0
980,Cartão de Crédito,1426.09,5,0-30,829,Bruno,1.0,1.0,0.0,0.0,0.0,0,0.0
981,Crédito Pessoal,6288.58,5,0-30,767,Eduardo,0.0,0.0,0.0,0.0,0.0,0,0.0
982,Cartão de Crédito,1727.18,22,0-30,845,Ana,2.0,1.0,0.0,0.0,0.0,0,0.0
983,Crédito Pessoal,6002.94,58,31-60,578,Carlos,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
984,Crédito Pessoal,6849.76,45,31-60,613,Eduardo,5.0,0.6,0.6,6301.29,1.0,1,0.9199285814393496
985,Cartão de Crédito,2060.51,13,0-30,816,Eduardo,4.0,0.75,0.75,0.0,0.0,0,0.0
986,Cartão de Crédito,1926.04,79,61-90,599,Helena,3.0,1.0,0.0,0.0,0.0,0,0.0
987,Cartão de Crédito,1858.27,173,90+,424,Fernanda,4.0,0.75,0.0,0.0,0.0,0,0.0
988,Crédito Pessoal,2835.56,74,61-90,643,Carlos,8.0,0.75,0.5,3384.88,2.0,1,1.1937254016843235
989,Crédito Pessoal,4159.29,12,0-30,841,Fernanda,2.0,1.0,0.5,0.0,0.0,0,0.0
990,Empréstimo Consignado,8202.14,85,61-90,412,Helena,6.0,0.3333333333333333,0.16666666666666666,7557.53,1.0,1,0.9214095345848766
991,Cartão de Crédito,1393.59,11,0-30,806,Eduardo,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
992,Cartão de Crédito,1986.41,54,31-60,505,Eduardo,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
993,Crédito Pessoal,5315.55,76,61-90,496,Helena,3.0,0.0,0.0,0.0,0.0,0,0.0
994,Cartão de Crédito,2527.74,87,61-90,470,Fernanda,6.0,0.3333333333333333,0.16666666666666666,1985.0,1.0,1,0.7852864614240389
995,Crédito Pessoal,334.38,44,31-60,724,Helena,6.0,0.6666666666666666,0.16666666666666666,317.3,1.0,1,0.948920389975477
996,Crédito Pessoal,6267.26,172,90+,346,Ana,2.0,0.5,0.0,0.0,0.0,0,0.0
997,Empréstimo Consignado,11715.35,59,31-60,592,Ana,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
998,Crédito Pessoal,3854.72,27,0-30,829,Fernanda,2.0,0.5,0.0,0.0,0.0,0,0.0
999,Empréstimo Consignado,2795.28,60,31-60,600,Ana,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
1000,Crédito Pessoal,3471.22,19,0-30,899,Bruno,3.0,1.0,0.6666666666666666,0.0,0.0,0,0.0
1001,Crédito Pessoal,3412.24,71,61-90,431,Carlos,4.0,0.0,0.0,0.0,0.0,0,0.0
1002,Cartão de Crédito,3459.88,34,31-60,749,Ana,3.0,1.0,0.0,0.0,0.0,0,0.0
1003,Empréstimo Consignado,4719.06,85,61-90,402,Eduardo,3.0,0.3333333333333333,0.3333333333333333,2488.32,1.0,1,0.5272914521112255
1004,Cartão de Crédito,2213.57,11,0-30,781,Bruno,1.0,1.0,0.0,0.0,0.0,0,0.0
1005,Empréstimo Consignado,13034.71,19,0-30,765,Carlos,7.0,0.8571428571428571,0.2857142857142857,0.0,0.0,0,0.0
1006,Cartão de Crédito,2628.78,24,0-30,603,Ana,5.0,0.8,0.0,0.0,0.0,0,0.0
1007,Cartão de Crédito,2656.48,7,0-30,744,Ana,1.0,1.0,0.0,0.0,0.0,0,0.0
1008,Empréstimo Consignado,7696.41,18,0-30,764,Carlos,5.0,0.8,0.6,5573.87,1.0,1,0.7242168751404876
1009,Crédito Pessoal,6955.37,52,31-60,587,Ana,1.0,1.0,1.0,0.0,0.0,0,0.0
1010,Cartão de Crédito,2823.24,17,0-30,704,Fernanda,2.0,0.5,0.5,0.0,0.0,0,0.0
1011,Crédito Pessoal,8707.09,75,61-90,435,Carlos,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0.0
1012,Empréstimo Consignado,13887.99,45,31-60,557,Carlos,4.0,0.25,0.0,0.0,0.0,0,0.0
1013,Empréstimo Consignado,8941.15,28,0-30,768,Helena,5.0,0.8,0.4,0.0,0.0,0,0.0
1014,Crédito Pessoal,4925.55,13,0-30,607,Eduardo,1.0,1.0,0.0,0.0,0.0,0,0.0
1015,Cartão de Crédito,2630.9,70,61-90,594,Gustavo,2.0,0.0,0.0,0.0,0.0,0,0.0
1016,Empréstimo Consignado,6300.71,20,0-30,685,Carlos,4.0,0.25,0.0,0.0,0.0,0,0.0
1017,Crédito Pessoal,5267.49,136,90+,479,Gustavo,2.0,0.0,0.0,0.0,0.0,0,0.0
1018,Cartão de Crédito,1346.33,81,61-90,496,Daniela,2.0,0.5,0.5,0.0,0.0,0,0.0
1019,Empréstimo Consignado,5863.78,26,0-30,629,Ana,6.0,0.5,0.0,0.0,0.0,0,0.0
1020,Crédito Pessoal,6572.97,29,0-30,700,Gustavo,1.0,1.0,1.0,0.0,0.0,0,0.0
1021,Cartão de Crédito,2930.44,79,61-90,466,Eduardo,7.0,0.42857142857142855,0.0,0.0,0.0,0,0.0
1022,Crédito Pessoal,4745.42,47,31-60,631,Gustavo,2.0,0.5,0.0,0.0,0.0,0,0.0
1023,Empréstimo Consignado,9256.68,31,31-60,592,Bruno,3.0,0.6666666666666666,0.3333333333333333,3811.88,1.0,1,0.41179775038134625
1024,Empréstimo Consignado,12518.47,78,61-90,584,Gustavo,6.0,0.0,0.0,0.0,0.0,0,0.0
1025,Empréstimo Consignado,6843.16,90,61-90,462,Gustavo,5.0,0.2,0.0,0.0,0.0,0,0.0
1026,Cartão de Crédito,1351.84,59,31-60,531,Daniela,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
1027,Empréstimo Consignado,9881.62,2,0-30,686,Carlos,6.0,0.5,0.3333333333333333,0.0,0.0,0,0.0
1028,Empréstimo Consignado,9608.77,64,61-90,647,Bruno,3.0,0.6666666666666666,0.6666666666666666,4153.19,1.0,1,0.4322290990418128
1029,Crédito Pessoal,6519.39,11,0-30,810,Gustavo,4.0,1.0,0.25,0.0,0.0,0,0.0
1030,Empréstimo Consignado,4408.34,62,61-90,606,Bruno,5.0,0.6,0.0,0.0,0.0,0,0.0
1031,Crédito Pessoal,1999.52,100,90+,350,Bruno,3.0,0.3333333333333333,0.3333333333333333,862.87,1.0,1,0.4315385692566216
1032,Cartão de Crédito,2711.95,21,0-30,662,Bruno,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
1033,Crédito Pessoal,5389.89,142,90+,379,Helena,1.0,0.0,0.0,0.0,0.0,0,0.0
1034,Crédito Pessoal,4285.64,60,31-60,586,Eduardo,6.0,0.8333333333333334,0.16666666666666666,2909.42,1.0,1,0.6788764338581869
1035,Crédito Pessoal,7893.48,54,31-60,731,Eduardo,2.0,1.0,1.0,0.0,0.0,0,0.0
1036,Cartão de Crédito,2492.09,162,90+,409,Bruno,2.0,0.5,0.5,0.0,0.0,0,0.0
1037,Crédito Pessoal,7462.04,40,31-60,600,Daniela,0.0,0.0,0.0,0.0,0.0,0,0.0
1038,Cartão de Crédito,3202.57,17,0-30,728,Helena,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
1039,Crédito Pessoal,2820.19,80,61-90,418,Ana,2.0,0.0,0.0,0.0,0.0,0,0.0
1040,Crédito Pessoal,3226.14,111,90+,400,Fernanda,6.0,0.5,0.3333333333333333,0.0,0.0,0,0.0
1041,Cartão de Crédito,1474.23,13,0-30,693,Ana,2.0,0.5,0.0,0.0,0.0,0,0.0
1042,Cartão de Crédito,2845.01,61,61-90,480,Eduardo,4.0,0.25,0.25,2456.58,1.0,1,0.8634697241837462
1043,Crédito Pessoal,5196.22,2,0-30,702,Daniela,0.0,0.0,0.0,0.0,0.0,0,0.0
1044,Cartão de Crédito,3580.08,11,0-30,753,Daniela,2.0,0.0,0.0,0.0,0.0,0,0.0
1045,Empréstimo Consignado,9785.25,4,0-30,868,Carlos,3.0,0.3333333333333333,0.3333333333333333,9483.28,1.0,1,0.9691402876778826
1046,Cartão de Crédito,1461.63,41,31-60,617,Helena,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
1047,Crédito Pessoal,4075.88,35,31-60,585,Helena,4.0,0.0,0.0,0.0,0.0,0,0.0
1048,Crédito Pessoal,779.13,41,31-60,737,Eduardo,2.0,1.0,1.0,744.83,1.0,1,0.9559765379333359
1049,Empréstimo Consignado,8880.12,33,31-60,522,Daniela,9.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0,0.0
1050,Crédito Pessoal,10581.5,5,0-30,824,Daniela,3.0,1.0,0.6666666666666666,4471.87,1.0,1,0.42261210603411614
1051,Empréstimo Consignado,8392.45,26,0-30,867,Ana,5.0,0.6,0.0,0.0,0.0,0,0.0
1052,Cartão de Crédito,2660.95,15,0-30,736,Daniela,4.0,1.0,0.0,0.0,0.0,0,0.0
1053,Empréstimo Consignado,7948.05,56,31-60,725,Daniela,2.0,0.5,0.5,0.0,0.0,0,0.0
1054,Cartão de Crédito,2784.68,79,61-90,477,Gustavo,3.0,0.3333333333333333,0.3333333333333333,1216.13,1.0,1,0.4367216340836291
1055,Empréstimo Consignado,7531.3,50,31-60,728,Bruno,1.0,1.0,1.0,12671.42,3.0,1,1.6825010290388114
1056,Crédito Pessoal,6235.71,20,0-30,707,Gustavo,4.0,0.25,0.0,0.0,0.0,0,0.0
1057,Cartão de Crédito,1882.07,84,61-90,443,Helena,2.0,0.5,0.0,0.0,0.0,0,0.0
1058,Crédito Pessoal,3538.05,55,31-60,688,Ana,4.0,0.75,0.25,3320.48,1.0,1,0.9385056740294795
1059,Cartão de Crédito,1466.02,111,90+,448,Ana,4.0,0.25,0.0,0.0,0.0,0,0.0
1060,Cartão de Crédito,2473.98,47,31-60,506,Bruno,5.0,0.6,0.4,7442.5,4.0,1,3.0083104956386064
1061,Empréstimo Consignado,4682.53,36,31-60,627,Ana,1.0,0.0,0.0,0.0,0.0,0,0.0
1062,Empréstimo Consignado,12357.61,17,0-30,866,Helena,7.0,0.7142857142857143,0.2857142857142857,9685.84,1.0,1,0.7837955721211464
1063,Cartão de Crédito,2155.25,80,61-90,572,Carlos,5.0,0.2,0.2,2864.38,2.0,1,1.3290244751188958
1064,Crédito Pessoal,1061.97,25,0-30,813,Fernanda,4.0,0.5,0.0,0.0,0.0,0,0.0
1065,Crédito Pessoal,2729.15,13,0-30,846,Carlos,2.0,1.0,0.5,3430.19,2.0,1,1.2568711869996152
1066,Cartão de Crédito,2608.03,27,0-30,705,Eduardo,4.0,0.75,0.5,1425.66,1.0,1,0.5466424849407407
1067,Crédito Pessoal,6304.71,6,0-30,682,Helena,1.0,0.0,0.0,0.0,0.0,0,0.0
1068,Crédito Pessoal,5707.85,109,90+,335,Fernanda,7.0,0.0,0.0,0.0,0.0,0,0.0
1069,Crédito Pessoal,3355.32,20,0-30,802,Ana,6.0,0.5,0.0,0.0,0.0,0,0.0
1070,Crédito Pessoal,3857.54,8,0-30,640,Ana,6.0,0.16666666666666666,0.16666666666666666,6893.42,2.0,1,1.7869989682543799
1071,Crédito Pessoal,3623.32,92,90+,504,Carlos,2.0,0.5,0.5,0.0,0.0,0,0.0
1072,Crédito Pessoal,6133.27,89,61-90,491,Eduardo,6.0,0.3333333333333333,0.3333333333333333,7853.68,2.0,1,1.2805045269489195
1073,Crédito Pessoal,5232.59,103,90+,348,Gustavo,4.0,0.25,0.25,7370.25,2.0,1,1.4085280902956279
1074,Crédito Pessoal,4105.19,20,0-30,742,Eduardo,6.0,0.5,0.16666666666666666,1728.43,1.0,1,0.4210353235782023
1075,Empréstimo Consignado,6021.62,52,31-60,640,Carlos,6.0,0.6666666666666666,0.3333333333333333,10135.4,2.0,1,1.683168316831683
1076,Crédito Pessoal,3954.12,33,31-60,552,Carlos,4.0,0.5,0.0,0.0,0.0,0,0.0
1077,Crédito Pessoal,5016.97,72,61-90,506,Helena,3.0,1.0,0.0,0.0,0.0,0,0.0
1078,Cartão de Crédito,3572.66,20,0-30,632,Fernanda,1.0,0.0,0.0,0.0,0.0,0,0.0
1079,Crédito Pessoal,5373.19,2,0-30,799,Bruno,2.0,0.5,0.5,2913.9,1.0,1,0.542303547799352
1080,Empréstimo Consignado,6990.18,58,31-60,618,Helena,3.0,1.0,0.6666666666666666,10554.79,2.0,1,1.5099453805195289
1081,Cartão de Crédito,2168.37,59,31-60,531,Eduardo,4.0,0.5,0.25,1685.94,1.0,1,0.777514907511172
1082,Crédito Pessoal,8403.79,32,31-60,728,Eduardo,6.0,1.0,0.3333333333333333,0.0,0.0,0,0.0
1083,Crédito Pessoal,6649.45,180,90+,417,Bruno,4.0,1.0,0.5,0.0,0.0,0,0.0
1084,Empréstimo Consignado,10936.13,65,61-90,575,Carlos,4.0,0.5,0.0,0.0,0.0,0,0.0
1085,Empréstimo Consignado,10242.17,21,0-30,784,Gustavo,2.0,0.5,0.0,0.0,0.0,0,0.0
1086,Cartão de Crédito,2460.05,168,90+,361,Bruno,8.0,0.375,0.125,1565.35,1.0,1,0.6363082051177821
1087,Cartão de Crédito,3458.23,33,31-60,742,Bruno,3.0,0.3333333333333333,0.3333333333333333,1631.57,1.0,1,0.47179337406708055
1088,Crédito Pessoal,2064.37,67,61-90,481,Daniela,3.0,0.3333333333333333,0.3333333333333333,1663.15,1.0,1,0.8056453058318035
1089,Empréstimo Consignado,12652.82,22,0-30,814,Eduardo,5.0,0.8,0.2,0.0,0.0,0,0.0
1090,Crédito Pessoal,6484.28,34,31-60,720,Carlos,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
1091,Empréstimo Consignado,9457.7,32,31-60,629,Daniela,1.0,0.0,0.0,0.0,0.0,0,0.0
1092,Cartão de Crédito,1894.41,47,31-60,576,Fernanda,1.0,0.0,0.0,0.0,0.0,0,0.0
1093,Cartão de Crédito,3244.77,11,0-30,871,Helena,3.0,0.6666666666666666,0.6666666666666666,2379.8,1.0,1,0.7334264061859547
1094,Cartão de Crédito,3416.04,22,0-30,845,Daniela,0.0,0.0,0.0,0.0,0.0,0,0.0
1095,Crédito Pessoal,3591.18,158,90+,422,Gustavo,7.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0,0.0
1096,Crédito Pessoal,3652.04,28,0-30,607,Daniela,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
1097,Crédito Pessoal,2932.78,43,31-60,646,Carlos,1.0,1.0,0.0,0.0,0.0,0,0.0
1098,Crédito Pessoal,6095.98,85,61-90,559,Bruno,4.0,1.0,0.5,0.0,0.0,0,0.0
1099,Cartão de Crédito,2421.47,173,90+,366,Carlos,6.0,0.16666666666666666,0.0,0.0,0.0,0,0.0
1100,Crédito Pessoal,9244.97,6,0-30,714,Eduardo,5.0,0.4,0.2,8325.27,1.0,1,0.9005188767513579
1101,Crédito Pessoal,1931.82,48,31-60,612,Fernanda,5.0,0.8,0.6,3068.2799999999997,2.0,1,1.588284622790943
1102,Empréstimo Consignado,5388.14,172,90+,331,Gustavo,2.0,0.5,0.5,4111.04,1.0,1,0.7629794326056858
1103,Empréstimo Consignado,8036.08,19,0-30,704,Fernanda,3.0,1.0,0.6666666666666666,4036.19,1.0,1,0.5022585638769151
1104,Empréstimo Consignado,9995.03,7,0-30,624,Helena,5.0,0.4,0.0,0.0,0.0,0,0.0
1105,Empréstimo Consignado,9859.24,15,0-30,652,Fernanda,5.0,0.8,0.4,6175.92,1.0,1,0.6264093378394278
1106,Crédito Pessoal,5168.99,30,0-30,846,Gustavo,2.0,1.0,0.5,4281.57,1.0,1,0.8283184916202198
1107,Crédito Pessoal,5704.78,147,90+,380,Helena,4.0,0.75,0.25,0.0,0.0,0,0.0
1108,Cartão de Crédito,2594.75,159,90+,324,Eduardo,3.0,0.3333333333333333,0.3333333333333333,3254.7200000000003,2.0,1,1.2543482031024185
1109,Cartão de Crédito,3339.49,26,0-30,632,Bruno,1.0,0.0,0.0,0.0,0.0,0,0.0
1110,Crédito Pessoal,3887.49,18,0-30,886,Carlos,3.0,1.0,0.0,0.0,0.0,0,0.0
1111,Empréstimo Consignado,6671.03,75,61-90,435,Bruno,6.0,0.0,0.0,0.0,0.0,0,0.0
1112,Crédito Pessoal,6378.87,54,31-60,586,Bruno,1.0,1.0,1.0,8017.72,2.0,1,1.2569185451341696
1113,Crédito Pessoal,8144.68,40,31-60,622,Carlos,2.0,1.0,0.5,0.0,0.0,0,0.0
1114,Cartão de Crédito,1992.6,19,0-30,838,Eduardo,0.0,0.0,0.0,0.0,0.0,0,0.0
1115,Cartão de Crédito,2692.95,15,0-30,816,Carlos,6.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0,0.0
1116,Cartão de Crédito,2197.26,48,31-60,676,Fernanda,2.0,0.5,0.0,0.0,0.0,0,0.0
1117,Crédito Pessoal,6109.53,66,61-90,443,Eduardo,4.0,0.25,0.0,0.0,0.0,0,0.0
1118,Empréstimo Consignado,3076.18,71,61-90,447,Ana,6.0,0.16666666666666666,0.0,0.0,0.0,0,0.0
1119,Crédito Pessoal,4308.55,2,0-30,757,Ana,2.0,0.5,0.0,0.0,0.0,0,0.0
1120,Crédito Pessoal,3851.58,9,0-30,868,Ana,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
1121,Empréstimo Consignado,6972.94,1,0-30,770,Fernanda,4.0,0.75,0.5,4684.81,1.0,1,0.6718557738916441
1122,Empréstimo Consignado,383.35,27,0-30,820,Gustavo,5.0,0.6,0.0,0.0,0.0,0,0.0
1123,Empréstimo Consignado,14073.34,113,90+,443,Gustavo,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
1124,Empréstimo Consignado,517.41,29,0-30,829,Helena,4.0,0.75,0.25,0.0,0.0,0,0.0
1125,Cartão de Crédito,2880.97,15,0-30,690,Daniela,2.0,0.5,0.0,0.0,0.0,0,0.0
1126,Cartão de Crédito,1464.86,28,0-30,730,Helena,3.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0.0
1127,Crédito Pessoal,2510.57,109,90+,453,Eduardo,5.0,0.2,0.2,0.0,0.0,0,0.0
1128,Crédito Pessoal,5276.05,20,0-30,825,Eduardo,4.0,0.75,0.0,0.0,0.0,0,0.0
1129,Crédito Pessoal,6382.49,55,31-60,724,Carlos,2.0,1.0,0.5,0.0,0.0,0,0.0
1130,Crédito Pessoal,2849.05,48,31-60,642,Eduardo,4.0,0.5,0.25,0.0,0.0,0,0.0
1131,Cartão de Crédito,1613.56,6,0-30,665,Carlos,2.0,0.5,0.0,0.0,0.0,0,0.0
1132,Cartão de Crédito,1464.08,3,0-30,627,Daniela,3.0,0.0,0.0,0.0,0.0,0,0.0
1133,Crédito Pessoal,5429.41,150,90+,424,Carlos,4.0,0.25,0.25,4939.21,1.0,1,0.9097139468192676
1134,Crédito Pessoal,2905.61,43,31-60,711,Ana,4.0,0.75,0.5,0.0,0.0,0,0.0
1135,Cartão de Crédito,3530.97,67,61-90,565,Carlos,2.0,0.5,0.0,0.0,0.0,0,0.0
1136,Crédito Pessoal,2692.43,15,0-30,679,Carlos,5.0,0.4,0.2,0.0,0.0,0,0.0
1137,Empréstimo Consignado,9625.4,148,90+,537,Carlos,0.0,0.0,0.0,0.0,0.0,0,0.0
1138,Cartão de Crédito,3735.74,60,31-60,631,Eduardo,1.0,0.0,0.0,0.0,0.0,0,0.0
1139,Cartão de Crédito,2555.06,32,31-60,571,Bruno,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
1140,Cartão de Crédito,1067.71,8,0-30,899,Helena,5.0,0.8,0.6,0.0,0.0,0,0.0
1141,Empréstimo Consignado,9200.21,39,31-60,618,Bruno,5.0,0.4,0.2,8084.06,1.0,1,0.878682117038633
1142,Crédito Pessoal,4507.36,86,61-90,445,Fernanda,6.0,0.16666666666666666,0.0,0.0,0.0,0,0.0
1143,Cartão de Crédito,2466.69,36,31-60,583,Bruno,2.0,0.5,0.0,0.0,0.0,0,0.0
1144,Cartão de Crédito,3768.84,47,31-60,525,Fernanda,2.0,0.5,0.0,0.0,0.0,0,0.0
1145,Crédito Pessoal,5103.15,7,0-30,612,Eduardo,3.0,0.0,0.0,0.0,0.0,0,0.0
1146,Empréstimo Consignado,9540.3,40,31-60,624,Ana,2.0,0.5,0.5,13661.91,2.0,1,1.432021005628754
1147,Cartão de Crédito,1970.36,12,0-30,771,Bruno,2.0,0.0,0.0,0.0,0.0,0,0.0
1148,Cartão de Crédito,2275.51,22,0-30,833,Bruno,5.0,0.4,0.2,0.0,0.0,0,0.0
1149,Empréstimo Consignado,11369.57,69,61-90,580,Gustavo,0.0,0.0,0.0,0.0,0.0,0,0.0
1150,Empréstimo Consignado,8408.98,9,0-30,650,Gustavo,7.0,0.2857142857142857,0.0,0.0,0.0,0,0.0
1151,Cartão de Crédito,2728.37,111,90+,312,Daniela,3.0,0.3333333333333333,0.3333333333333333,2714.23,1.0,1,0.9948174184586401
1152,Empréstimo Consignado,11003.34,10,0-30,768,Helena,5.0,0.8,0.2,0.0,0.0,0,0.0
1153,Cartão de Crédito,3804.16,123,90+,438,Helena,4.0,0.0,0.0,0.0,0.0,0,0.0
1154,Cartão de Crédito,1575.34,20,0-30,887,Gustavo,0.0,0.0,0.0,0.0,0.0,0,0.0
1155,Cartão de Crédito,2106.75,80,61-90,572,Fernanda,2.0,0.5,0.5,3072.9700000000003,2.0,1,1.4586305921442981
1156,Cartão de Crédito,3666.46,85,61-90,633,Fernanda,1.0,1.0,0.0,0.0,0.0,0,0.0
1157,Crédito Pessoal,8984.99,94,90+,317,Helena,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
1158,Empréstimo Consignado,7214.13,67,61-90,492,Daniela,2.0,0.0,0.0,0.0,0.0,0,0.0
1159,Empréstimo Consignado,8814.0,166,90+,506,Ana,8.0,0.625,0.125,0.0,0.0,0,0.0
1160,Crédito Pessoal,5702.37,101,90+,447,Helena,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
1161,Empréstimo Consignado,8702.86,41,31-60,543,Carlos,5.0,0.6,0.4,6138.27,1.0,1,0.7053164132250778
1162,Crédito Pessoal,5495.18,26,0-30,636,Carlos,6.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
1163,Crédito Pessoal,7729.71,17,0-30,760,Daniela,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
1164,Cartão de Crédito,1059.41,86,61-90,609,Daniela,4.0,0.25,0.0,0.0,0.0,0,0.0
1165,Crédito Pessoal,3689.5,43,31-60,626,Ana,2.0,0.5,0.0,0.0,0.0,0,0.0
1166,Empréstimo Consignado,9916.22,8,0-30,874,Ana,0.0,0.0,0.0,0.0,0.0,0,0.0
1167,Empréstimo Consignado,6511.31,20,0-30,887,Eduardo,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
1168,Cartão de Crédito,2729.18,18,0-30,705,Carlos,1.0,0.0,0.0,0.0,0.0,0,0.0
1169,Crédito Pessoal,7173.14,43,31-60,521,Eduardo,4.0,0.5,0.5,0.0,0.0,0,0.0
1170,Crédito Pessoal,8200.26,7,0-30,832,Bruno,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
1171,Cartão de Crédito,2721.96,27,0-30,721,Fernanda,3.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0.0
1172,Empréstimo Consignado,12468.51,31,31-60,628,Fernanda,2.0,0.0,0.0,0.0,0.0,0,0.0
1173,Cartão de Crédito,2613.49,45,31-60,553,Ana,1.0,0.0,0.0,0.0,0.0,0,0.0
1174,Crédito Pessoal,4392.93,47,31-60,716,Carlos,3.0,1.0,0.3333333333333333,6256.52,2.0,1,1.424224833994623
1175,Cartão de Crédito,1265.51,53,31-60,647,Carlos,2.0,1.0,0.5,0.0,0.0,0,0.0
1176,Cartão de Crédito,1697.37,17,0-30,657,Eduardo,4.0,0.75,0.0,0.0,0.0,0,0.0
1177,Cartão de Crédito,2503.77,71,61-90,562,Daniela,4.0,1.0,0.75,0.0,0.0,0,0.0
1178,Crédito Pessoal,5051.3,59,31-60,736,Daniela,3.0,1.0,0.3333333333333333,6041.24,2.0,1,1.1959772731772018
1179,Cartão de Crédito,2683.55,84,61-90,469,Ana,0.0,0.0,0.0,0.0,0.0,0,0.0
1180,Cartão de Crédito,3969.19,60,31-60,697,Gustavo,4.0,0.75,0.25,3157.01,1.0,1,0.7953789060236471
1181,Empréstimo Consignado,10253.38,22,0-30,788,Fernanda,5.0,1.0,0.4,0.0,0.0,0,0.0
1182,Crédito Pessoal,6608.93,31,31-60,741,Daniela,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
1183,Cartão de Crédito,3962.38,9,0-30,662,Bruno,4.0,0.5,0.5,2100.06,1.0,1,0.5299996466769972
1184,Empréstimo Consignado,6930.66,65,61-90,628,Carlos,2.0,1.0,0.5,0.0,0.0,0,0.0
1185,Crédito Pessoal,3982.18,21,0-30,840,Daniela,4.0,0.75,0.0,0.0,0.0,0,0.0
1186,Empréstimo Consignado,11667.37,24,0-30,784,Ana,3.0,1.0,0.3333333333333333,17046.45,2.0,1,1.4610362061030036
1187,Cartão de Crédito,2888.67,49,31-60,502,Bruno,4.0,0.5,0.25,2633.56,1.0,1,0.9116860008239085
1188,Crédito Pessoal,4911.31,20,0-30,828,Fernanda,7.0,0.8571428571428571,0.0,0.0,0.0,0,0.0
1189,Crédito Pessoal,4878.88,155,90+,522,Fernanda,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
1190,Cartão de Crédito,2362.42,7,0-30,698,Eduardo,6.0,0.5,0.16666666666666666,1440.93,1.0,1,0.6099381143065162
1191,Crédito Pessoal,4798.01,59,31-60,746,Eduardo,2.0,0.5,0.0,0.0,0.0,0,0.0
1192,Cartão de Crédito,2497.77,156,90+,344,Bruno,5.0,0.0,0.0,0.0,0.0,0,0.0
1193,Crédito Pessoal,4405.09,18,0-30,872,Ana,7.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0,0.0
1194,Cartão de Crédito,2944.33,2,0-30,604,Helena,4.0,0.75,0.5,2714.63,1.0,1,0.9219856469892981
1195,Crédito Pessoal,6493.08,12,0-30,610,Gustavo,8.0,0.25,0.125,0.0,0.0,0,0.0
